old	role	shape	matched_spelling	file	line	count	line_text
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/PLAN.md	2989	1	- оба дорогих производителя (`duplication.code-duplication`,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/PLAN.md	3861	1	первые редакции функции зажигали `duplication.code-duplication` (токенайзер
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X10-freeze-and-carry/followups/a.md	13	1	- `CodeDuplicationRule::OCCURRENCE_KIND = 'duplication.code-duplication'`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X10-freeze-and-carry/followups/a.md	107	1	perl -pi -e "s/OCCURRENCE_KIND = 'duplication.code-duplication';/OCCURRENCE_KIND = 'duplication.code-duplication-MUTATED';/" src/Analysis/Evidence/Duplication/C
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X10-freeze-and-carry/followups/fix3.md	109	1	`code-smell.identical-subexpression`, `duplication.code-duplication`,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/01-decision-table.md	119	1	| `duplication.code-duplication`         | ambiguous, and tautological in spelling
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/01-decision-table.md	124	1	- **`duplication.code-duplication` and `architecture.coverage` are the weakest
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	474	2	duplication.code-duplication	channel-codes	channel-code	ambiguous		duplication.code-duplication	1		159	kind	silent	baseline."channel":command; qmx.yaml.suppress
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	607	2	duplication.code-duplication	producer-rule-names	producer-rule-name	ambiguous		duplication	1	duplication.code-duplication	159	no	inert-detected	qmx.yaml.rules.<
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	629	1	enabled	rule-option-keys	rule-option-key	shared-shorthand		<shared>	39	annotation.directive,architecture.circular-dependency,architecture.layer-violation,code-s
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	630	1	error	rule-option-keys	rule-option-key	shared-shorthand		<shared>	16	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreachable-
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	645	1	min-lines	rule-option-keys	rule-option-key	compound	min_lines	duplication.code-duplication	1				warn-and-default	qmx.yaml.rules.<rule>.<option>:warn-and-default
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	649	1	min-tokens	rule-option-keys	rule-option-key	compound	min_tokens	duplication.code-duplication	1				warn-and-default	qmx.yaml.rules.<rule>.<option>:warn-and-defau
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	658	1	threshold	rule-option-keys	rule-option-key	shared-shorthand		<shared>	22	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreacha
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table-population.tsv	663	1	warning	rule-option-keys	rule-option-key	shared-shorthand		<shared>	16	code-smell.constructor-overinjection,code-smell.long-parameter-list,code-smell.unreachabl
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	190	1	#   design.god-class, duplication.code-duplication).
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	371	1	#   duplication.code-duplication (channel-code) -> duplication.clone
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	372	1	#   duplication.code-duplication (producer-rule-name) -> duplication.clone
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	419	2	duplication.code-duplication	channel-codes	channel-code	ambiguous	magnitude:higher:no-judged-key	rename	duplication.clone	Renamed 2026-09-07. The leaf stops rep
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	552	1	duplication.code-duplication	producer-rule-names	producer-rule-name	ambiguous		rename	duplication.clone	Renamed 2026-09-07 by the cascade; this row carries no d
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	590	2	min-lines	rule-option-keys	rule-option-key	compound		keep	min-lines	Declared `min_lines` and folded to the canonical kebab `min-lines` by ConfigKeySpelling::nor
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/decision-table.tsv	594	2	min-tokens	rule-option-keys	rule-option-key	compound		keep	min-tokens	Declared `min_tokens` and folded to the canonical kebab `min-tokens` by ConfigKeySpelling:
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-channel-naming.tsv	131	1	#     `duplication.code-duplication`).
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-channel-naming.tsv	195	2	duplication.code-duplication	duplication	duplication.code-duplication	yes	src/Analysis/Evidence/Duplication/CodeDuplicationRule.php:98		ambiguous	noun-phrase	no
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/enumeration-runtime-witness.tsv	219	1	channel	duplication.code-duplication	check_json_case-disabled-rule-duplication,check_json_case-duplication,check_json_finding-gate,check_json_mi-forced,check_js
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/adr.md	142	1	`design.god-class`, `duplication.code-duplication`) plus the six `health.*`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/adr.md	152	1	`duplication.code-duplication`, which is renamed and so is not among the kept.
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/naming-questions-answered.md	238	1	(`@qmx-ignore duplication.code-duplication:class`) uses the `:` level form,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/naming-questions-answered.md	528	1	### 9. `duplication.code-duplication` — reports a block; the number only picks the severity
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/naming-questions-answered.md	546	1	among the 52 (`enumeration-channel-naming.tsv`, its `duplication.code-duplication`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/naming-questions-answered.md	553	1	- Note for П4: `private const string OCCURRENCE_KIND = 'duplication.code-duplication'`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X11-final-vocabulary/followups/naming-questions-answered.md	560	1	- `duplication.code-duplication` and `architecture.coverage` **are** the two
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X3-followups/enumeration-producer-enablement.tsv	37	1	duplication.code-duplication	CodeDuplicationRule	CodeDuplicationOptions	flat	1	isEnabled@src/Analysis/Evidence/Duplication/CodeDuplicationRule.php:59
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/01-declared-relation.md	107	1	`duplication.code-duplication`, `design.god-class`), плюс `coupling.class-rank`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/01-declared-relation.md	122	1	| magnitude, величина собственного изготовления                                                  | 4       | `magnitude` без изменений: `architecture.circular-d
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-channels.tsv	55	2	duplication.code-duplication	duplication.code-duplication	Duplication	magnitude	higher	project	NONE	NONE	src/Analysis/Evidence/Duplication/CodeDuplicationRule.p
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-channels.tsv	83	1	#   duplication.code-duplication).
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X8-one-string-two-jobs/enumeration-exclusion-vocabulary.tsv	9	1	disable-rule / disabledRules / disabled_rules	CLI --disable-rule (repeatable) + qmx.yaml disabledRules	root: disabled_rules: [rule-name-or-prefix, ...]	src/Anal
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/04-product-defects.md	59	1	## Пакет D2 — `@qmx-ignore duplication.code-duplication` не достигает проектного субъекта
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	3	1	## Х9 (2026-09-05) — `@qmx-ignore duplication.code-duplication` не достигает проектного субъекта
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	10	1	`duplication.code-duplication` публикует **одну** находку на блок дублей,
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	26	1	субъекту): `@qmx-ignore-file duplication.code-duplication` в файле первого
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	42	1	расширен на `duplication.code-duplication` вторым именем в том же
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	51	1	`'duplication.code-duplication'`, не импорт `CodeDuplicationRule::NAME`
duplication.code-duplication	channel-code+producer	plain	duplication.code-duplication	docs/internal/plans/rule-vocabulary/X9-gate-holes/followups/d2.md	55	1	`disabled_rules: [duplication.code-duplication]` / `--disable-rule=…`, или
