axis	row	probe	point	verdict	defect	ledger_status	decided_by
A	form|yaml|rules.code-smell.unused-private.suppress-paths|int	int	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; every other form still writes 7331, which names no file; lost at nowhere
A	form|yaml|rules.code-smell.unused-private.suppress-paths|list	list	optionsObject	OK	no	PROMISED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.code-smell.unused-private.suppress-paths|map	map	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; `{a: 7331}` names no file; lost at nowhere
A	form|yaml|rules.code-smell.unused-private.suppress-paths|null	null	optionsObject	OK	no	PROMISED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.code-smell.unused-private.suppress-paths|string-nonnumber	string-nonnumber	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; `abc` names no file in the fixture; lost at optionsObject
A	form|yaml|rules.code-smell.unused-private.suppress-paths|string-number	string-number	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; every other form still writes 7331, which names no file; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.enabled|bool	bool	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.enabled|float	float	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.enabled|int	int	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.enabled|list	list	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.enabled|map	map	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.enabled|null	null	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.enabled|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.enabled|string-number	string-number	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.error|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.error|string-number	string-number	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|bool	bool	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|float	float	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|int	int	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|list	list	optionsObject	REFUSES	yes	PROMISED	refused a form it promised; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|map	map	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|null	null	optionsObject	OK	no	PROMISED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.exclude-methods|string-nonnumber	string-nonnumber	optionsObject	COLLAPSED	yes	PROMISED	accepted an unpromised form, target unnamed; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-methods|string-number	string-number	optionsObject	COLLAPSED	yes	PROMISED	accepted an unpromised form, target unnamed; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|bool	bool	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.exclude-readonly|float	float	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|int	int	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|list	list	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|map	map	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|null	null	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.exclude-readonly|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.exclude-readonly|string-number	string-number	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.min-methods|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.min-methods|string-number	string-number	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|bool	bool	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|float	float	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|int	int	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|list	list	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|map	map	optionsObject	NOT OBSERVABLE	no	PROMISED	the key is a map of channel selectors: `{a: 7331}` names no channel and no namespace list, so the refusal is about the domain; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|null	null	optionsObject	OK	no	PROMISED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespace-channels|string-number	string-number	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|bool	bool	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|float	float	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a namespace list; every other form still writes 7331, which names no namespace; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|int	int	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a namespace list; every other form still writes 7331, which names no namespace; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|list	list	optionsObject	OK	no	PROMISED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|map	map	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a namespace list; `{a: 7331}` names no namespace; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|null	null	optionsObject	OK	no	PROMISED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|string-nonnumber	string-nonnumber	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a namespace list; `abc` names no namespace in the fixture; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-namespaces|string-number	string-number	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a namespace list; every other form still writes 7331, which names no namespace; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-paths|bool	bool	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-paths|float	float	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; every other form still writes 7331, which names no file; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-paths|int	int	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; every other form still writes 7331, which names no file; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-paths|list	list	optionsObject	OK	no	PROMISED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-paths|map	map	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; `{a: 7331}` names no file; lost at nowhere
A	form|yaml|rules.cohesion.lcom.suppress-paths|null	null	optionsObject	OK	no	PROMISED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-paths|string-nonnumber	string-nonnumber	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; `abc` names no file in the fixture; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.suppress-paths|string-number	string-number	optionsObject	NOT OBSERVABLE	no	PROMISED	the declared hit is a path list; every other form still writes 7331, which names no file; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.threshold|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.threshold|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.threshold|string-number	string-number	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.cohesion.lcom.warning|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.cohesion.lcom.warning|string-number	string-number	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|bool	bool	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.complexity.ccn.callable.enabled|float	float	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|int	int	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|list	list	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|map	map	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|null	null	optionsObject	NOT OBSERVABLE	no	PROMISED	omitted == equivalent; lost at optionsObject
A	form|yaml|rules.complexity.ccn.callable.enabled|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.enabled|string-number	string-number	optionsObject	REFUSES	no	PROMISED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.complexity.ccn.callable.error|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.error|string-number	string-number	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|bool	bool	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|float	float	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|int	int	optionsObject	OK	no	DECIDED	effect distinguishable and the producer reachable; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|list	list	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|map	map	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
A	form|yaml|rules.complexity.ccn.callable.threshold|null	null	optionsObject	OK	no	DECIDED	`~` behaved as an omitted key; lost at optionsObject
A	form|yaml|rules.complexity.ccn.callable.threshold|string-nonnumber	string-nonnumber	optionsObject	REFUSES	no	DECIDED	refused; lost at nowhere
